id,Latitude,Longitude,Name,Category,Type,tags
614640383,49.21193201333334,-122.98599295999999,5388 Portland Street,building,house,"{'addr:housenumber': '5388', 'addr:street': 'Portland Street', 'building': 'house', 'roof:shape': 'hipped'}"
614640384,49.211884155555566,-122.98630080000001,5362 Portland Street,building,house,"{'addr:housenumber': '5362', 'addr:street': 'Portland Street', 'building': 'house'}"
614640385,49.211909299999995,-122.98657692222221,5338 Portland Street,building,house,"{'addr:housenumber': '5338', 'addr:street': 'Portland Street', 'building': 'house', 'roof:shape': 'gabled'}"
614640386,49.211945480000004,-122.98680827999999,5312 Portland Street,building,house,"{'addr:housenumber': '5312', 'addr:street': 'Portland Street', 'building': 'house', 'roof:shape': 'gabled'}"
614640388,49.21193744285715,-122.98709542857144,5290 Portland Street,building,house,"{'addr:housenumber': '5290', 'addr:street': 'Portland Street', 'building': 'house'}"
614640390,49.21195214,-122.98736217999999,5270 Portland Street,building,house,"{'addr:housenumber': '5270', 'addr:street': 'Portland Street', 'building': 'house'}"
614640392,49.21416402,-122.98322963999999,7676 MacPherson Avenue,building,house,"{'addr:housenumber': '7676', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
614640394,49.21415988,-122.98337284000002,5591 Neville Street,building,house,"{'addr:housenumber': '5591', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'hipped'}"
614640397,49.214160344444444,-122.98406534444446,5519 Neville Street,building,house,"{'addr:housenumber': '5519', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'hipped'}"
614640398,49.21416852,-122.98418966,5495 Neville Street,building,house,"{'addr:housenumber': '5495', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'gabled'}"
614640400,49.2141896,-122.98433215714286,5491 Neville Street,building,house,"{'addr:housenumber': '5491', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'hipped'}"
614640401,49.214184,-122.98449854285714,5479 Neville Street,building,house,"{'addr:housenumber': '5479', 'addr:street': 'Neville Street', 'building': 'house'}"
614640403,49.21412775555555,-122.98469435555555,5467 Neville Street,building,house,"{'addr:housenumber': '5467', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'pyramidal'}"
614640404,49.21414615714286,-122.98489912857143,5445 Neville Street,building,house,"{'addr:housenumber': '5445', 'addr:street': 'Neville Street', 'building': 'house'}"
614640405,49.21414947142857,-122.98509905714286,5427 Neville Street,building,house,"{'addr:housenumber': '5427', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'gabled'}"
614640407,49.21413708571429,-122.98526384285715,5419 Neville Street,building,house,"{'addr:housenumber': '5419', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'hipped'}"
614640408,49.21417222000001,-122.98539792,5415 Neville Street,building,house,"{'addr:housenumber': '5415', 'addr:street': 'Neville Street', 'building': 'house', 'roof:shape': 'gabled'}"
614640409,49.21420278000001,-122.98552910000001,7676 Roslyn Avenue,building,house,"{'addr:housenumber': '7676', 'addr:street': 'Roslyn Avenue', 'building': 'house', 'roof:shape': 'gabled'}"
614640413,49.21461888,-122.98323638,7601 MacPherson Avenue,building,house,"{'addr:housenumber': '7601', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
614640414,49.21461716,-122.98337724000001,5588 Rumble Avenue,building,house,"{'addr:housenumber': '5588', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640415,49.2146266,-122.98352202000001,5568 Rumble Street,building,house,"{'addr:housenumber': '5568', 'addr:street': 'Rumble Street', 'building': 'house', 'roof:shape': 'hipped'}"
614640416,49.21466498333333,-122.98363975,5556 Rumble Street,building,house,"{'addr:housenumber': '5556', 'addr:street': 'Rumble Street', 'building': 'house', 'roof:shape': 'gabled'}"
614640419,49.21463244444444,-122.98378284444445,5544 Rumble Avenue,building,house,"{'addr:housenumber': '5544', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640420,49.2146154,-122.98395008,5522 Rumble Avenue,building,house,"{'addr:housenumber': '5522', 'addr:street': 'Rumble Avenue', 'building': 'house', 'roof:shape': 'gabled'}"
614640423,49.21462486,-122.98415434,5510 Rumble Avenue,building,house,"{'addr:housenumber': '5510', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640424,49.21461562,-122.98432518000001,5482 Rumble Avenue,building,house,"{'addr:housenumber': '5482', 'addr:street': 'Rumble Avenue', 'building': 'house', 'roof:shape': 'gabled'}"
614640425,49.21460604,-122.98446629,5478 Rumble Avenue,building,house,"{'addr:housenumber': '5478', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640426,49.21461951,-122.98459215,5466 Rumble Avenue,building,house,"{'addr:housenumber': '5466', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640427,49.21461886,-122.98472661000001,5458 Rumble Avenue,building,house,"{'addr:housenumber': '5458', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640431,49.21462382,-122.98486168,5442 Rumble Avenue,building,house,"{'addr:housenumber': '5442', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640432,49.21462058000001,-122.98499681999999,5436 Rumble Avenue,building,house,"{'addr:housenumber': '5436', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640433,49.21465605,-122.98520441666668,5422 Rumble Avenue,building,house,"{'addr:housenumber': '5422', 'addr:street': 'Rumble Avenue', 'building': 'house'}"
614640434,49.21461887999999,-122.98537862,5418 Rumble Avenue,building,house,"{'addr:housenumber': '5418', 'addr:street': 'Rumble Avenue', 'building': 'house', 'roof:shape': 'hipped'}"
614640435,49.21461722,-122.98552362000001,5408 Rumble Street,building,house,"{'addr:housenumber': '5408', 'addr:street': 'Rumble Street', 'building': 'house', 'roof:shape': 'hipped'}"
615039576,49.214130659999995,-122.98273411599997,5605;5607 Neville Street,building,house,"{'addr:housenumber': '5605;5607', 'addr:street': 'Neville Street', 'building': 'house'}"
615039580,49.21410216363636,-122.98219144545455,5625 Neville Street,building,house,"{'addr:housenumber': '5625', 'addr:street': 'Neville Street', 'building': 'house'}"
615039586,49.21414666190476,-122.98160603333334,5645;5647 Neville Street,building,house,"{'addr:housenumber': '5645;5647', 'addr:street': 'Neville Street', 'building': 'house'}"
615039587,49.21409254444445,-122.9813419111111,5661 Neville Street,building,house,"{'addr:housenumber': '5661', 'addr:street': 'Neville Street', 'building': 'house'}"
615039589,49.21417451428572,-122.98105834285715,5675 Neville Street,building,house,"{'addr:housenumber': '5675', 'addr:street': 'Neville Street', 'building': 'house'}"
615039594,49.21456653846154,-122.98076646153845,5686 Rumble Street,building,house,"{'addr:housenumber': '5686', 'addr:street': 'Rumble Street', 'building': 'house'}"
615039596,49.21455827142858,-122.98132107142858,5666 Rumble Street,building,house,"{'addr:housenumber': '5666', 'addr:street': 'Rumble Street', 'building': 'house'}"
615039597,49.21460392857143,-122.98177488571427,5646 Rumble Street,building,house,"{'addr:housenumber': '5646', 'addr:street': 'Rumble Street', 'building': 'house'}"
615039598,49.21458583333334,-122.98200637777778,5636 Rumble Street,building,house,"{'addr:housenumber': '5636', 'addr:street': 'Rumble Street', 'building': 'house'}"
615039599,49.21455537142857,-122.98217601428571,5626 Rumble Street,building,house,"{'addr:housenumber': '5626', 'addr:street': 'Rumble Street', 'building': 'house'}"
615039600,49.21458677142857,-122.98244495714285,5616 Rumble Street,building,house,"{'addr:housenumber': '5616', 'addr:street': 'Rumble Street', 'building': 'house'}"
615072559,49.219286709090916,-122.9717113818182,7110 Gilley Avenue,building,house,"{'addr:housenumber': '7110', 'addr:street': 'Gilley Avenue', 'building': 'house'}"
615411150,49.21238067272727,-122.98326923636363,5599 Portland Street,building,house,"{'addr:housenumber': '5599', 'addr:street': 'Portland Street', 'building': 'house'}"
615411151,49.212351681818184,-122.98347932727273,5575 Portland Street,building,house,"{'addr:housenumber': '5575', 'addr:street': 'Portland Street', 'building': 'house'}"
615411152,49.21233677777778,-122.98367917777776,5557 Portland Street,building,house,"{'addr:housenumber': '5557', 'addr:street': 'Portland Street', 'building': 'house'}"
615411154,49.21234186363636,-122.98408741818183,5525 Portland Street,building,house,"{'addr:housenumber': '5525', 'addr:street': 'Portland Street', 'building': 'house'}"
615411155,49.212371827272726,-122.98430665454545,5507 Portland Street,building,house,"{'addr:housenumber': '5507', 'addr:street': 'Portland Street', 'building': 'house'}"
615411156,49.21237359999999,-122.98446849999998,5491 Portland Street,building,house,"{'addr:housenumber': '5491', 'addr:street': 'Portland Street', 'building': 'house'}"
615411157,49.21239338,-122.98459170000001,5477 Portland Street,building,house,"{'addr:housenumber': '5477', 'addr:street': 'Portland Street', 'building': 'house'}"
615411158,49.212397088888885,-122.9847381888889,5463 Portland Street,building,house,"{'addr:housenumber': '5463', 'addr:street': 'Portland Street', 'building': 'house'}"
615411159,49.21239352,-122.98485938000002,5449 Portland Street,building,house,"{'addr:housenumber': '5449', 'addr:street': 'Portland Street', 'building': 'house'}"
615411160,49.2123992,-122.98501424545452,5435 Portland Street,building,house,"{'addr:housenumber': '5435', 'addr:street': 'Portland Street', 'building': 'house'}"
615411161,49.21235284615385,-122.98520069230769,5421 Portland Street,building,house,"{'addr:housenumber': '5421', 'addr:street': 'Portland Street', 'building': 'house'}"
615411162,49.21237507777778,-122.98546358888888,5407 Portland Street,building,house,"{'addr:housenumber': '5407', 'addr:street': 'Portland Street', 'building': 'house'}"
615411178,49.21276863846154,-122.98364025384616,5568 Clinton Street,building,house,"{'addr:housenumber': '5568', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '1', 'roof:shape': 'gabled'}"
615411192,49.21283762,-122.98519976,5426 Clinton Street,building,house,"{'addr:housenumber': '5426', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '1'}"
615411196,49.21326544615385,-122.9835241923077,5567 Clinton Street,building,house,"{'addr:housenumber': '5567', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411197,49.21326157272727,-122.98366118181816,5555 Clinton Street,building,house,"{'addr:housenumber': '5555', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '1', 'roof:shape': 'gabled'}"
615411198,49.21324805454546,-122.98381281818183,5537 Clinton Street,building,house,"{'addr:housenumber': '5537', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411199,49.21322309090909,-122.98411576363637,5511 Clinton Street,building,house,"{'addr:housenumber': '5511', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411200,49.21323401111111,-122.98434328888887,5481 Clinton Street,building,house,"{'addr:housenumber': '5481', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411201,49.213253491666656,-122.984587825,5475 Clinton Street,building,house,"{'addr:housenumber': '5475', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411202,49.21323340769231,-122.98479901538461,5457 Clinton Street,building,house,"{'addr:housenumber': '5457', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411203,49.213233327272725,-122.98499698181817,5441 Clinton Street,building,house,"{'addr:housenumber': '5441', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411204,49.21323924000001,-122.98522742,5425 Clinton Street,building,house,"{'addr:housenumber': '5425', 'addr:street': 'Clinton Street', 'building': 'house', 'building:levels': '2'}"
615411215,49.21368417777777,-122.98324456666667,5598 Neville Street,building,house,"{'addr:housenumber': '5598', 'addr:street': 'Neville Street', 'building': 'house'}"
615411216,49.2137113,-122.98337876000001,5588 Neville Street,building,house,"{'addr:housenumber': '5588', 'addr:street': 'Neville Street', 'building': 'house'}"
615411217,49.2137213,-122.98352996666667,5578 Neville Street,building,house,"{'addr:housenumber': '5578', 'addr:street': 'Neville Street', 'building': 'house'}"
615411218,49.21372415555555,-122.98365347777778,5568 Neville Street,building,house,"{'addr:housenumber': '5568', 'addr:street': 'Neville Street', 'building': 'house'}"
615411219,49.21371397142858,-122.9837966,5536 Neville Street,building,house,"{'addr:housenumber': '5536', 'addr:street': 'Neville Street', 'building': 'house'}"
615411226,49.213708957142856,-122.9839296857143,5528 Neville Street,building,house,"{'addr:housenumber': '5528', 'addr:street': 'Neville Street', 'building': 'house'}"
615411227,49.21368371999999,-122.98405408,5518 Neville Street,building,house,"{'addr:housenumber': '5518', 'addr:street': 'Neville Street', 'building': 'house'}"
615411228,49.21366902,-122.98418704000001,5508 Neville Street,building,house,"{'addr:housenumber': '5508', 'addr:street': 'Neville Street', 'building': 'house'}"
615411230,49.21370832000001,-122.98433092,5492 Neville Street,building,house,"{'addr:housenumber': '5492', 'addr:street': 'Neville Street', 'building': 'house'}"
615411231,49.21369554,-122.98446094,5478 Neville Street,building,house,"{'addr:housenumber': '5478', 'addr:street': 'Neville Street', 'building': 'house'}"
615411233,49.2137101,-122.98512827999998,5436 Neville Street,building,house,"{'addr:housenumber': '5436', 'addr:street': 'Neville Street', 'building': 'house'}"
615411235,49.21373466,-122.98526240000001,5422 Neville Street,building,house,"{'addr:housenumber': '5422', 'addr:street': 'Neville Street', 'building': 'house'}"
615417173,49.217262161538464,-122.98965656923077,5136 Sidley Street,building,house,"{'addr:housenumber': '5136', 'addr:street': 'Sidley Street', 'building': 'house', 'building:levels': '2'}"
615417174,49.21725995714286,-122.98943098571429,5156 Sidley Street,building,house,"{'addr:housenumber': '5156', 'addr:street': 'Sidley Street', 'building': 'house', 'building:levels': '2'}"
616821767,49.20715618,-122.9914442,5049 Marine Drive,building,house,"{'addr:housenumber': '5049', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821771,49.20714864285714,-122.99110575714288,5059 Marine Drive,building,house,"{'addr:housenumber': '5059', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821773,49.20709432857143,-122.99087174285715,5079 Marine Drive,building,house,"{'addr:housenumber': '5079', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821777,49.2070687,-122.9905470857143,5099 Marine Drive,building,house,"{'addr:housenumber': '5099', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821779,49.20705327142856,-122.99027007142858,5119 Marine Drive,building,house,"{'addr:housenumber': '5119', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821781,49.20704377142857,-122.99006047142858,5129 Marine Drive,building,house,"{'addr:housenumber': '5129', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821786,49.20698636666667,-122.98978624444443,5135 Marine Drive,building,house,"{'addr:housenumber': '5135', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821788,49.20701058,-122.989563,5143 Marine Drive,building,house,"{'addr:housenumber': '5143', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821793,49.20700438,-122.98934832,5151 Marine Drive,building,house,"{'addr:housenumber': '5151', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821796,49.20702641538462,-122.9891296923077,5163 Marine Drive,building,house,"{'addr:housenumber': '5163', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821800,49.207019079999995,-122.98891214,5175 Marine Drive,building,house,"{'addr:housenumber': '5175', 'addr:street': 'Marine Drive', 'building': 'house', 'roof:shape': 'hipped'}"
616821804,49.20702845454545,-122.98870969090908,5187 Marine Drive,building,house,"{'addr:housenumber': '5187', 'addr:street': 'Marine Drive', 'building': 'house'}"
616821806,49.207571671428575,-122.99188701428571,5038 Keith Street,building,house,"{'addr:housenumber': '5038', 'addr:street': 'Keith Street', 'building': 'house'}"
616821808,49.207501063636364,-122.99114475454545,5058 Keith Street,building,house,"{'addr:housenumber': '5058', 'addr:street': 'Keith Street', 'building': 'house'}"
616821810,49.20742762,-122.99084239999999,5070 Keith Street,building,house,"{'addr:housenumber': '5070', 'addr:street': 'Keith Street', 'building': 'house'}"
616821811,49.207448539999994,-122.99056838000001,5090 Keith Street,building,house,"{'addr:housenumber': '5090', 'addr:street': 'Keith Street', 'building': 'house'}"
616821814,49.2074257,-122.99033485999999,5120 Keith Street,building,house,"{'addr:housenumber': '5120', 'addr:street': 'Keith Street', 'building': 'house'}"
616821816,49.207445480000004,-122.99001868,5130 Keith Street,building,house,"{'addr:housenumber': '5130', 'addr:street': 'Keith Street', 'building': 'house'}"
616821817,49.20735098571429,-122.98981682857142,5134 Keith Street,building,house,"{'addr:housenumber': '5134', 'addr:street': 'Keith Street', 'building': 'house'}"
616821819,49.20743922,-122.98928851999999,5188 Keith Street,building,house,"{'addr:housenumber': '5188', 'addr:street': 'Keith Street', 'building': 'house'}"
616821822,49.20729240769231,-122.98881704615384,8543 Royal Oak Avenue,building,house,"{'addr:housenumber': '8543', 'addr:street': 'Royal Oak Avenue', 'building': 'house'}"
616821823,49.207519341666675,-122.98881626666667,8515 Royal Oak Avenue,building,house,"{'addr:housenumber': '8515', 'addr:street': 'Royal Oak Avenue', 'building': 'house'}"
616824477,49.21528902857143,-122.98240617142858,7578 MacPherson Avenue,building,house,"{'addr:housenumber': '7578', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
616824481,49.21508765555556,-122.98179856666667,5641 Rumble Street,building,house,"{'addr:housenumber': '5641', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824483,49.215108244444444,-122.98148416666669,5669 Rumble Street,building,house,"{'addr:housenumber': '5669', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824487,49.215092000000006,-122.98124744000002,5675 Rumble Street,building,house,"{'addr:housenumber': '5675', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824489,49.21541510000001,-122.9812506,5676 Irmin Street,building,house,"{'addr:housenumber': '5676', 'addr:street': 'Irmin Street', 'building': 'house'}"
616824490,49.21508796923077,-122.9809377307692,5691 Rumble Street,building,house,"{'addr:housenumber': '5691', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824491,49.21509187777778,-122.98067724444445,5709 Rumble Street,building,house,"{'addr:housenumber': '5709', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824495,49.215059733333334,-122.97957084444442,5775 Rumble Street,building,house,"{'addr:housenumber': '5775', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824501,49.21500091111111,-122.97785402222225,5889 Rumble Street,building,house,"{'addr:housenumber': '5889', 'addr:street': 'Rumble Street', 'building': 'house'}"
616824505,49.215425266666664,-122.97854139999998,5846 Irmin Street,building,house,"{'addr:housenumber': '5846', 'addr:street': 'Irmin Street', 'building': 'house'}"
616824506,49.21542756666667,-122.97837990000001,5848 Irmin Street,building,house,"{'addr:housenumber': '5848', 'addr:street': 'Irmin Street', 'building': 'house'}"
616824507,49.215452400000004,-122.9782606142857,5878 Irmin Street,building,house,"{'addr:housenumber': '5878', 'addr:street': 'Irmin Street', 'building': 'house'}"
616824508,49.215449957142866,-122.97812294285714,5880 Irmin Street,building,house,"{'addr:housenumber': '5880', 'addr:street': 'Irmin Street', 'building': 'house'}"
617109169,49.21099193076925,-122.98819562307692,5208 McKee Street,building,house,"{'addr:housenumber': '5208', 'addr:street': 'McKee Street', 'building': 'house'}"
617109170,49.21100464,-122.98798698,5226 McKee Street,building,house,"{'addr:housenumber': '5226', 'addr:street': 'McKee Street', 'building': 'house'}"
617109171,49.21099594444444,-122.98773706666664,5242 McKee Street,building,house,"{'addr:housenumber': '5242', 'addr:street': 'McKee Street', 'building': 'house'}"
617109172,49.21100898,-122.98754584000001,5258 McKee Street,building,house,"{'addr:housenumber': '5258', 'addr:street': 'McKee Street', 'building': 'house'}"
617109173,49.21102368888889,-122.98729506666668,5276 McKee Street,building,house,"{'addr:housenumber': '5276', 'addr:street': 'McKee Street', 'building': 'house', 'fixme': 'improve building trace'}"
617109174,49.2110182,-122.98708606,5288 McKee Street,building,house,"{'addr:housenumber': '5288', 'addr:street': 'McKee Street', 'building': 'house'}"
617109175,49.211012460000006,-122.98685562,5310 McKee Street,building,house,"{'addr:housenumber': '5310', 'addr:street': 'McKee Street', 'building': 'house'}"
617109179,49.211035630769224,-122.98667290769231,5330 McKee Street,building,house,"{'addr:housenumber': '5330', 'addr:street': 'McKee Street', 'building': 'house'}"
617109180,49.21100338461538,-122.98647422307691,5350 McKee Street,building,house,"{'addr:housenumber': '5350', 'addr:street': 'McKee Street', 'building': 'house'}"
617109182,49.21102472,-122.98620301999999,5370 McKee Street,building,house,"{'addr:housenumber': '5370', 'addr:street': 'McKee Street', 'building': 'house'}"
617109184,49.21102935555555,-122.98602017777777,5390 McKee Street,building,house,"{'addr:housenumber': '5390', 'addr:street': 'McKee Street', 'building': 'house'}"
617109186,49.21054906,-122.98822852,5207 Ewart Street,building,house,"{'addr:housenumber': '5207', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109187,49.21056351428571,-122.98796745714286,5225 Ewart Street,building,house,"{'addr:housenumber': '5225', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109190,49.21052902,-122.98773824,5241 Ewart Street,building,house,"{'addr:housenumber': '5241', 'addr:street': 'Ewart Street', 'building': 'house', 'fixme': 'improve building trace', 'start_date': '2020'}"
617109191,49.210527385714286,-122.9875166,5257 Ewart Street,building,house,"{'addr:housenumber': '5257', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109194,49.210521769230766,-122.98730014615386,5275 Ewart Street,building,house,"{'addr:housenumber': '5275', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109195,49.21053806,-122.98708328000001,5291 Ewart Street,building,house,"{'addr:housenumber': '5291', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109198,49.21051828571428,-122.98687025714285,5309 Ewart Street,building,house,"{'addr:housenumber': '5309', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109201,49.21051583333334,-122.98664771111112,5329 Ewart Street,building,house,"{'addr:housenumber': '5329', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109202,49.21051024444445,-122.98643654444446,5349 Ewart Street,building,house,"{'addr:housenumber': '5349', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109204,49.210517679999995,-122.98621446,5369 Ewart Street,building,house,"{'addr:housenumber': '5369', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109205,49.210554547368424,-122.9860106894737,5389 Ewart Street,building,house,"{'addr:housenumber': '5389', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109206,49.211015128571425,-122.98543612857144,5410 McKee Street,building,house,"{'addr:housenumber': '5410', 'addr:street': 'McKee Street', 'building': 'house'}"
617109208,49.21103192857142,-122.98512201428572,5450 McKee Street,building,house,"{'addr:housenumber': '5450', 'addr:street': 'McKee Street', 'building': 'house'}"
617109210,49.211034999999995,-122.98487687142857,5468 McKee Street,building,house,"{'addr:housenumber': '5468', 'addr:street': 'McKee Street', 'building': 'house'}"
617109211,49.21100588571428,-122.98456465714285,5488 McKee Street,building,house,"{'addr:housenumber': '5488', 'addr:street': 'McKee Street', 'building': 'house'}"
617109213,49.21099865555556,-122.98432073333333,5508 McKee Street,building,house,"{'addr:housenumber': '5508', 'addr:street': 'McKee Street', 'building': 'house'}"
617109214,49.21103447777777,-122.98408684444445,5526 McKee Street,building,house,"{'addr:housenumber': '5526', 'addr:street': 'McKee Street', 'building': 'house'}"
617109216,49.21101338888889,-122.98386524444443,5542 McKee Street,building,house,"{'addr:housenumber': '5542', 'addr:street': 'McKee Street', 'building': 'house'}"
617109218,49.210558899999995,-122.98382069333333,5541 Ewart Street,building,house,"{'addr:housenumber': '5541', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109220,49.210546528571435,-122.98406495714286,5523 Ewart Street,building,house,"{'addr:housenumber': '5523', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109224,49.210552663636356,-122.98435214545454,5505 Ewart Street,building,house,"{'addr:housenumber': '5505', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109225,49.210587781818184,-122.98454271818181,5491 Ewart Street,building,house,"{'addr:housenumber': '5491', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109226,49.21055790909091,-122.98483137272727,5465 Ewart Street,building,house,"{'addr:housenumber': '5465', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109229,49.21055481111111,-122.98505766666666,5425 Ewart Street,building,house,"{'addr:housenumber': '5425', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109230,49.21054234545454,-122.98538141818184,5417 Ewart Street,building,house,"{'addr:housenumber': '5417', 'addr:street': 'Ewart Street', 'building': 'house'}"
617109231,49.21102826666666,-122.98338534444444,8009 MacPherson Avenue,building,house,"{'addr:housenumber': '8009', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
617109232,49.21089392307692,-122.98332373846152,8029 MacPherson Avenue,building,house,"{'addr:housenumber': '8029', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
617109234,49.21075710000001,-122.9833163230769,8049 MacPherson Avenue,building,house,"{'addr:housenumber': '8049', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
617109236,49.21062402,-122.98332654000001,8069 MacPherson Avenue,building,house,"{'addr:housenumber': '8069', 'addr:street': 'MacPherson Avenue', 'building': 'house'}"
617109237,49.21048853333333,-122.98338254666666,5555 Ewart Street,building,house,"{'addr:housenumber': '5555', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112686,49.21008914666667,-122.98815603999999,8108 Royal Oak Avenue,building,house,"{'addr:housenumber': '8108', 'addr:street': 'Royal Oak Avenue', 'building': 'house'}"
617112689,49.210106780000004,-122.9878512,5232 Ewart Street,building,house,"{'addr:housenumber': '5232', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112690,49.21012254285715,-122.98764815714286,5256 Ewart Street,building,house,"{'addr:housenumber': '5256', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112694,49.210105840000004,-122.98748264000001,5268 Ewart Street,building,house,"{'addr:housenumber': '5268', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112695,49.21012844444444,-122.98729564444446,5288 Ewart Street,building,house,"{'addr:housenumber': '5288', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112696,49.21009318888889,-122.98698097777778,5312 Ewart Street,building,house,"{'addr:housenumber': '5312', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112697,49.210122342857154,-122.98664961428572,5338 Ewart Street,building,house,"{'addr:housenumber': '5338', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112700,49.21010215384615,-122.98630832307694,5362 Ewart Street,building,house,"{'addr:housenumber': '5362', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112701,49.21013182,-122.98615170000001,5388 Ewart Street,building,house,"{'addr:housenumber': '5388', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112703,49.21008561111111,-122.98588565555555,5402 Ewart Street,building,house,"{'addr:housenumber': '5402', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112704,49.21011586153846,-122.98556198461542,5418 Ewart Street,building,house,"{'addr:housenumber': '5418', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112705,49.210120692307704,-122.98523468461539,5438 Ewart Street,building,house,"{'addr:housenumber': '5438', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112706,49.21008223571429,-122.98497233571429,5462 Ewart Street,building,house,"{'addr:housenumber': '5462', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112707,49.210092933333335,-122.98470836000001,5488 Ewart Street,building,house,"{'addr:housenumber': '5488', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112708,49.210081194736844,-122.98440796842102,5528 Ewart Street,building,house,"{'addr:housenumber': '5528', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112711,49.210108185714276,-122.98414347142857,5530 Ewart Street,building,house,"{'addr:housenumber': '5530', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112712,49.21006598181818,-122.98387746363633,5550 Ewart Street,building,house,"{'addr:housenumber': '5550', 'addr:street': 'Ewart Street', 'building': 'house'}"
617112713,49.20966178,-122.98819859999999,5211 Carson Street,building,house,"{'addr:housenumber': '5211', 'addr:street': 'Carson Street', 'building': 'house'}"
